UserID,PaymentDate,Amount,PaymentMethod,Month
U0195,2022-08-28,10.0,Credit Card,2022-08
U0195,2022-09-28,10.0,PayPal,2022-09
U0196,2022-12-22,30.0,PayPal,2022-12
U0197,2022-05-27,10.0,PayPal,2022-05
U0197,2022-06-27,10.0,PayPal,2022-06
U0197,2022-07-27,10.0,Credit Card,2022-07
U0198,2022-12-31,30.0,Credit Card,2022-12
U0198,2023-01-31,30.0,Credit Card,2023-01
U0198,2023-02-28,30.0,Credit Card,2023-02
U0198,2023-03-31,30.0,PayPal,2023-03
U0198,2023-04-30,30.0,PayPal,2023-04
U0198,2023-05-31,30.0,PayPal,2023-05
U0199,2022-08-22,30.0,Bank Transfer,2022-08
U0200,2022-01-11,30.0,Credit Card,2022-01
U0200,2022-02-11,30.0,Credit Card,2022-02
U0200,2022-03-11,30.0,PayPal,2022-03
U0200,2022-04-11,30.0,Bank Transfer,2022-04
U0200,2022-05-11,30.0,Bank Transfer,2022-05
U0200,2022-06-11,30.0,Credit Card,2022-06
U0201,2022-12-14,10.0,Bank Transfer,2022-12
U0201,2023-01-14,10.0,Bank Transfer,2023-01
U0201,2023-02-14,10.0,Credit Card,2023-02
U0202,2022-03-26,20.0,PayPal,2022-03
U0202,2022-04-26,20.0,Credit Card,2022-04
U0202,2022-05-26,20.0,PayPal,2022-05
U0202,2022-06-26,20.0,Credit Card,2022-06
U0202,2022-07-26,20.0,Bank Transfer,2022-07
U0202,2022-08-26,20.0,PayPal,2022-08
U0202,2022-09-26,20.0,Bank Transfer,2022-09
U0202,2022-10-26,20.0,Bank Transfer,2022-10
U0202,2022-11-26,20.0,Bank Transfer,2022-11
U0202,2022-12-26,20.0,Credit Card,2022-12
U0202,2023-01-26,20.0,Bank Transfer,2023-01
U0202,2023-02-26,20.0,PayPal,2023-02
U0203,2022-02-03,20.0,Bank Transfer,2022-02
U0203,2022-03-03,20.0,Credit Card,2022-03
U0203,2022-04-03,20.0,PayPal,2022-04
U0204,2022-01-31,20.0,Credit Card,2022-01
U0204,2022-02-28,20.0,Credit Card,2022-02
U0204,2022-03-31,20.0,Credit Card,2022-03
U0204,2022-04-30,20.0,PayPal,2022-04
U0204,2022-05-31,20.0,Credit Card,2022-05
U0204,2022-06-30,20.0,PayPal,2022-06
U0205,2022-08-15,10.0,Credit Card,2022-08
U0206,2022-02-25,20.0,Credit Card,2022-02
U0206,2022-03-25,20.0,PayPal,2022-03
U0206,2022-04-25,20.0,PayPal,2022-04
U0206,2022-05-25,20.0,PayPal,2022-05
U0206,2022-06-25,20.0,PayPal,2022-06
U0206,2022-07-25,20.0,Credit Card,2022-07
U0207,2022-05-29,10.0,PayPal,2022-05
U0207,2022-06-29,10.0,PayPal,2022-06
U0207,2022-07-29,10.0,Credit Card,2022-07
U0207,2022-08-29,10.0,Credit Card,2022-08
U0207,2022-09-29,10.0,Credit Card,2022-09
U0207,2022-10-29,10.0,Bank Transfer,2022-10
U0207,2022-11-29,10.0,Bank Transfer,2022-11
U0207,2022-12-29,10.0,Credit Card,2022-12
U0207,2023-01-29,10.0,PayPal,2023-01
U0207,2023-02-28,10.0,Bank Transfer,2023-02
U0207,2023-03-29,10.0,Credit Card,2023-03
U0207,2023-04-29,10.0,PayPal,2023-04
U0208,2022-09-05,10.0,PayPal,2022-09
U0208,2022-10-05,10.0,Bank Transfer,2022-10
U0208,2022-11-05,10.0,PayPal,2022-11
U0209,2022-10-15,30.0,Bank Transfer,2022-10
U0209,2022-11-15,30.0,Credit Card,2022-11
U0209,2022-12-15,30.0,Credit Card,2022-12
U0210,2022-01-19,30.0,Credit Card,2022-01
U0210,2022-02-19,30.0,Credit Card,2022-02
U0210,2022-03-19,30.0,Credit Card,2022-03
U0210,2022-04-19,30.0,PayPal,2022-04
U0210,2022-05-19,30.0,PayPal,2022-05
U0210,2022-06-19,30.0,Credit Card,2022-06
U0211,2022-09-25,30.0,PayPal,2022-09
U0211,2022-10-25,30.0,Bank Transfer,2022-10
U0211,2022-11-25,30.0,PayPal,2022-11
U0212,2022-12-23,30.0,PayPal,2022-12
U0212,2023-01-23,30.0,Bank Transfer,2023-01
U0212,2023-02-23,30.0,Credit Card,2023-02
U0212,2023-03-23,30.0,Bank Transfer,2023-03
U0212,2023-04-23,30.0,Bank Transfer,2023-04
U0212,2023-05-23,30.0,Credit Card,2023-05
U0213,2022-06-02,20.0,Credit Card,2022-06
U0213,2022-07-02,20.0,PayPal,2022-07
U0213,2022-08-02,20.0,PayPal,2022-08
U0214,2022-04-01,20.0,Bank Transfer,2022-04
U0214,2022-05-01,20.0,Credit Card,2022-05
U0214,2022-06-01,20.0,Bank Transfer,2022-06
U0214,2022-07-01,20.0,Bank Transfer,2022-07
U0214,2022-08-01,20.0,Credit Card,2022-08
U0214,2022-09-01,20.0,Credit Card,2022-09
U0214,2022-10-01,20.0,PayPal,2022-10
U0214,2022-11-01,20.0,Bank Transfer,2022-11
U0214,2022-12-01,20.0,PayPal,2022-12
U0214,2023-01-01,20.0,PayPal,2023-01
U0214,2023-02-01,20.0,Bank Transfer,2023-02
U0214,2023-03-01,20.0,Credit Card,2023-03
U0215,2022-06-23,30.0,PayPal,2022-06
U0215,2022-07-23,30.0,Credit Card,2022-07
U0215,2022-08-23,30.0,PayPal,2022-08
U0215,2022-09-23,30.0,Credit Card,2022-09
U0215,2022-10-23,30.0,Bank Transfer,2022-10
U0215,2022-11-23,30.0,PayPal,2022-11
U0216,2022-07-22,20.0,Bank Transfer,2022-07
U0216,2022-08-22,20.0,Credit Card,2022-08
U0216,2022-09-22,20.0,Credit Card,2022-09
U0216,2022-10-22,20.0,Credit Card,2022-10
U0216,2022-11-22,20.0,Credit Card,2022-11
U0216,2022-12-22,20.0,Credit Card,2022-12
U0216,2023-01-22,20.0,Credit Card,2023-01
U0216,2023-02-22,20.0,Bank Transfer,2023-02
U0216,2023-03-22,20.0,Bank Transfer,2023-03
U0216,2023-04-22,20.0,Credit Card,2023-04
U0216,2023-05-22,20.0,PayPal,2023-05
U0216,2023-06-22,20.0,PayPal,2023-06
U0217,2022-11-22,30.0,Credit Card,2022-11
U0218,2022-06-15,30.0,Credit Card,2022-06
U0218,2022-07-15,30.0,Credit Card,2022-07
U0218,2022-08-15,30.0,Bank Transfer,2022-08
U0218,2022-09-15,30.0,Bank Transfer,2022-09
U0218,2022-10-15,30.0,Credit Card,2022-10
U0218,2022-11-15,30.0,PayPal,2022-11
U0218,2022-12-15,30.0,PayPal,2022-12
U0218,2023-01-15,30.0,Bank Transfer,2023-01
U0218,2023-02-15,30.0,PayPal,2023-02
U0218,2023-03-15,30.0,Bank Transfer,2023-03
U0218,2023-04-15,30.0,PayPal,2023-04
U0218,2023-05-15,30.0,Credit Card,2023-05
U0219,2022-11-24,30.0,Credit Card,2022-11
U0220,2022-03-06,10.0,Bank Transfer,2022-03
U0220,2022-04-06,10.0,PayPal,2022-04
U0220,2022-05-06,10.0,Bank Transfer,2022-05
U0220,2022-06-06,10.0,Bank Transfer,2022-06
U0220,2022-07-06,10.0,Bank Transfer,2022-07
U0220,2022-08-06,10.0,Bank Transfer,2022-08
U0220,2022-09-06,10.0,Credit Card,2022-09
U0220,2022-10-06,10.0,Credit Card,2022-10
U0220,2022-11-06,10.0,Credit Card,2022-11
U0220,2022-12-06,10.0,PayPal,2022-12
U0220,2023-01-06,10.0,Credit Card,2023-01
U0220,2023-02-06,10.0,PayPal,2023-02
U0221,2022-06-29,10.0,Credit Card,2022-06
U0221,2022-07-29,10.0,Bank Transfer,2022-07
U0221,2022-08-29,10.0,PayPal,2022-08
U0221,2022-09-29,10.0,Credit Card,2022-09
U0221,2022-10-29,10.0,Credit Card,2022-10
U0221,2022-11-29,10.0,Bank Transfer,2022-11
U0221,2022-12-29,10.0,Bank Transfer,2022-12
U0221,2023-01-29,10.0,Bank Transfer,2023-01
U0221,2023-02-28,10.0,Bank Transfer,2023-02
U0221,2023-03-29,10.0,PayPal,2023-03
U0221,2023-04-29,10.0,PayPal,2023-04
U0221,2023-05-29,10.0,PayPal,2023-05
U0222,2022-10-19,20.0,PayPal,2022-10
U0222,2022-11-19,20.0,PayPal,2022-11
U0222,2022-12-19,20.0,Credit Card,2022-12
U0223,2022-10-24,10.0,Credit Card,2022-10
U0223,2022-11-24,10.0,Credit Card,2022-11
U0223,2022-12-24,10.0,Bank Transfer,2022-12
U0223,2023-01-24,10.0,Credit Card,2023-01
U0223,2023-02-24,10.0,Bank Transfer,2023-02
U0223,2023-03-24,10.0,PayPal,2023-03
U0224,2022-02-02,30.0,Credit Card,2022-02
U0224,2022-03-02,30.0,Bank Transfer,2022-03
U0224,2022-04-02,30.0,Bank Transfer,2022-04
U0224,2022-05-02,30.0,PayPal,2022-05
U0224,2022-06-02,30.0,Bank Transfer,2022-06
U0224,2022-07-02,30.0,Credit Card,2022-07
U0224,2022-08-02,30.0,PayPal,2022-08
U0224,2022-09-02,30.0,PayPal,2022-09
U0224,2022-10-02,30.0,Bank Transfer,2022-10
U0224,2022-11-02,30.0,Credit Card,2022-11
U0224,2022-12-02,30.0,Bank Transfer,2022-12
U0224,2023-01-02,30.0,Bank Transfer,2023-01
U0225,2022-04-23,30.0,Bank Transfer,2022-04
U0225,2022-05-23,30.0,PayPal,2022-05
U0225,2022-06-23,30.0,Bank Transfer,2022-06
U0225,2022-07-23,30.0,Bank Transfer,2022-07
U0225,2022-08-23,30.0,Bank Transfer,2022-08
U0225,2022-09-23,30.0,PayPal,2022-09
U0226,2022-03-23,10.0,PayPal,2022-03
U0226,2022-04-23,10.0,Credit Card,2022-04
U0226,2022-05-23,10.0,PayPal,2022-05
U0227,2022-05-16,20.0,Credit Card,2022-05
U0227,2022-06-16,20.0,Bank Transfer,2022-06
U0227,2022-07-16,20.0,Bank Transfer,2022-07
U0227,2022-08-16,20.0,PayPal,2022-08
U0227,2022-09-16,20.0,Bank Transfer,2022-09
U0227,2022-10-16,20.0,Credit Card,2022-10
U0228,2022-12-23,30.0,Credit Card,2022-12
U0229,2022-09-19,20.0,PayPal,2022-09
U0230,2022-08-31,20.0,PayPal,2022-08
U0230,2022-09-30,20.0,Credit Card,2022-09
U0230,2022-10-31,20.0,Bank Transfer,2022-10
U0230,2022-11-30,20.0,Credit Card,2022-11
U0230,2022-12-31,20.0,PayPal,2022-12
U0230,2023-01-31,20.0,Credit Card,2023-01
U0230,2023-02-28,20.0,Credit Card,2023-02
U0230,2023-03-31,20.0,PayPal,2023-03
U0230,2023-04-30,20.0,PayPal,2023-04
U0230,2023-05-31,20.0,Bank Transfer,2023-05
U0230,2023-06-30,20.0,Credit Card,2023-06
U0230,2023-07-31,20.0,Bank Transfer,2023-07
U0231,2022-10-18,20.0,Bank Transfer,2022-10
U0231,2022-11-18,20.0,Bank Transfer,2022-11
U0231,2022-12-18,20.0,Bank Transfer,2022-12
U0231,2023-01-18,20.0,Bank Transfer,2023-01
U0231,2023-02-18,20.0,PayPal,2023-02
U0231,2023-03-18,20.0,Credit Card,2023-03
U0231,2023-04-18,20.0,PayPal,2023-04
U0231,2023-05-18,20.0,PayPal,2023-05
U0231,2023-06-18,20.0,Bank Transfer,2023-06
U0231,2023-07-18,20.0,PayPal,2023-07
U0231,2023-08-18,20.0,Bank Transfer,2023-08
U0231,2023-09-18,20.0,Credit Card,2023-09
U0232,2022-07-25,20.0,Credit Card,2022-07
U0232,2022-08-25,20.0,Bank Transfer,2022-08
U0232,2022-09-25,20.0,Bank Transfer,2022-09
U0232,2022-10-25,20.0,PayPal,2022-10
U0232,2022-11-25,20.0,Credit Card,2022-11
U0232,2022-12-25,20.0,Bank Transfer,2022-12
U0232,2023-01-25,20.0,Credit Card,2023-01
U0232,2023-02-25,20.0,Credit Card,2023-02
U0232,2023-03-25,20.0,Bank Transfer,2023-03
U0232,2023-04-25,20.0,Credit Card,2023-04
U0232,2023-05-25,20.0,Bank Transfer,2023-05
U0232,2023-06-25,20.0,Bank Transfer,2023-06
U0233,2022-06-20,10.0,Bank Transfer,2022-06
U0233,2022-07-20,10.0,Credit Card,2022-07
U0233,2022-08-20,10.0,PayPal,2022-08
U0234,2022-07-09,30.0,Bank Transfer,2022-07
U0234,2022-08-09,30.0,PayPal,2022-08
U0234,2022-09-09,30.0,PayPal,2022-09
U0234,2022-10-09,30.0,Bank Transfer,2022-10
U0234,2022-11-09,30.0,PayPal,2022-11
U0234,2022-12-09,30.0,Bank Transfer,2022-12
U0234,2023-01-09,30.0,Bank Transfer,2023-01
U0234,2023-02-09,30.0,PayPal,2023-02
U0234,2023-03-09,30.0,PayPal,2023-03
U0234,2023-04-09,30.0,PayPal,2023-04
U0234,2023-05-09,30.0,PayPal,2023-05
U0234,2023-06-09,30.0,Credit Card,2023-06
U0235,2022-05-30,10.0,Bank Transfer,2022-05
U0236,2022-05-29,20.0,Credit Card,2022-05
U0236,2022-06-29,20.0,PayPal,2022-06
U0236,2022-07-29,20.0,Credit Card,2022-07
U0237,2022-01-05,30.0,PayPal,2022-01
U0237,2022-02-05,30.0,Credit Card,2022-02
U0237,2022-03-05,30.0,PayPal,2022-03
U0237,2022-04-05,30.0,PayPal,2022-04
U0237,2022-05-05,30.0,Bank Transfer,2022-05
U0237,2022-06-05,30.0,Bank Transfer,2022-06
U0238,2022-10-05,20.0,PayPal,2022-10
U0239,2022-02-04,20.0,Credit Card,2022-02
U0239,2022-03-04,20.0,Bank Transfer,2022-03
U0239,2022-04-04,20.0,PayPal,2022-04
U0239,2022-05-04,20.0,Bank Transfer,2022-05
U0239,2022-06-04,20.0,Credit Card,2022-06
U0239,2022-07-04,20.0,Credit Card,2022-07
U0240,2022-10-26,20.0,Bank Transfer,2022-10
U0241,2022-10-16,20.0,Credit Card,2022-10
U0241,2022-11-16,20.0,Credit Card,2022-11
U0241,2022-12-16,20.0,Bank Transfer,2022-12
U0242,2022-05-16,30.0,PayPal,2022-05
U0242,2022-06-16,30.0,Credit Card,2022-06
U0242,2022-07-16,30.0,PayPal,2022-07
U0243,2022-03-19,10.0,PayPal,2022-03
U0243,2022-04-19,10.0,PayPal,2022-04
U0243,2022-05-19,10.0,Credit Card,2022-05
U0243,2022-06-19,10.0,PayPal,2022-06
U0243,2022-07-19,10.0,Credit Card,2022-07
U0243,2022-08-19,10.0,Credit Card,2022-08
U0243,2022-09-19,10.0,Bank Transfer,2022-09
U0243,2022-10-19,10.0,Bank Transfer,2022-10
U0243,2022-11-19,10.0,PayPal,2022-11
U0243,2022-12-19,10.0,Bank Transfer,2022-12
U0243,2023-01-19,10.0,Bank Transfer,2023-01
U0243,2023-02-19,10.0,PayPal,2023-02
U0244,2022-03-15,20.0,Bank Transfer,2022-03
U0244,2022-04-15,20.0,Credit Card,2022-04
U0244,2022-05-15,20.0,PayPal,2022-05
U0245,2022-01-21,30.0,Bank Transfer,2022-01
U0245,2022-02-21,30.0,Bank Transfer,2022-02
U0245,2022-03-21,30.0,Bank Transfer,2022-03
U0246,2022-07-21,30.0,PayPal,2022-07
U0246,2022-08-21,30.0,Credit Card,2022-08
U0246,2022-09-21,30.0,Credit Card,2022-09
U0246,2022-10-21,30.0,Credit Card,2022-10
U0246,2022-11-21,30.0,PayPal,2022-11
U0246,2022-12-21,30.0,PayPal,2022-12
U0247,2022-01-23,10.0,Credit Card,2022-01
U0247,2022-02-23,10.0,PayPal,2022-02
U0247,2022-03-23,10.0,PayPal,2022-03
U0247,2022-04-23,10.0,PayPal,2022-04
U0247,2022-05-23,10.0,Bank Transfer,2022-05
U0247,2022-06-23,10.0,PayPal,2022-06
U0248,2022-12-12,20.0,Bank Transfer,2022-12
U0248,2023-01-12,20.0,PayPal,2023-01
U0248,2023-02-12,20.0,PayPal,2023-02
U0248,2023-03-12,20.0,Credit Card,2023-03
U0248,2023-04-12,20.0,Credit Card,2023-04
U0248,2023-05-12,20.0,Bank Transfer,2023-05
U0249,2022-04-27,20.0,Bank Transfer,2022-04
U0249,2022-05-27,20.0,Credit Card,2022-05
U0249,2022-06-27,20.0,Bank Transfer,2022-06
U0250,2022-11-22,30.0,Credit Card,2022-11
U0251,2022-01-20,20.0,PayPal,2022-01
U0251,2022-02-20,20.0,Bank Transfer,2022-02
U0251,2022-03-20,20.0,Credit Card,2022-03
U0251,2022-04-20,20.0,PayPal,2022-04
U0251,2022-05-20,20.0,PayPal,2022-05
U0251,2022-06-20,20.0,Bank Transfer,2022-06
U0251,2022-07-20,20.0,Credit Card,2022-07
U0251,2022-08-20,20.0,Credit Card,2022-08
U0251,2022-09-20,20.0,Bank Transfer,2022-09
U0251,2022-10-20,20.0,PayPal,2022-10
U0251,2022-11-20,20.0,Bank Transfer,2022-11
U0251,2022-12-20,20.0,Bank Transfer,2022-12
U0252,2022-03-31,10.0,Bank Transfer,2022-03
U0253,2022-08-16,10.0,Credit Card,2022-08
U0253,2022-09-16,10.0,Bank Transfer,2022-09
U0253,2022-10-16,10.0,Bank Transfer,2022-10
U0253,2022-11-16,10.0,Bank Transfer,2022-11
U0253,2022-12-16,10.0,Bank Transfer,2022-12
U0253,2023-01-16,10.0,Credit Card,2023-01
U0254,2022-09-30,20.0,PayPal,2022-09
U0254,2022-10-30,20.0,Credit Card,2022-10
U0254,2022-11-30,20.0,Credit Card,2022-11
U0254,2022-12-30,20.0,Credit Card,2022-12
U0254,2023-01-30,20.0,Bank Transfer,2023-01
U0254,2023-02-28,20.0,PayPal,2023-02
U0255,2022-07-30,20.0,Credit Card,2022-07
U0255,2022-08-30,20.0,Bank Transfer,2022-08
U0255,2022-09-30,20.0,PayPal,2022-09
U0255,2022-10-30,20.0,Credit Card,2022-10
U0255,2022-11-30,20.0,Bank Transfer,2022-11
U0255,2022-12-30,20.0,Bank Transfer,2022-12
U0255,2023-01-30,20.0,Bank Transfer,2023-01
U0255,2023-02-28,20.0,PayPal,2023-02
U0255,2023-03-30,20.0,PayPal,2023-03
U0255,2023-04-30,20.0,Credit Card,2023-04
U0255,2023-05-30,20.0,Credit Card,2023-05
U0255,2023-06-30,20.0,Bank Transfer,2023-06
U0256,2022-08-31,10.0,Credit Card,2022-08
U0257,2022-06-28,10.0,PayPal,2022-06
U0257,2022-07-28,10.0,Bank Transfer,2022-07
U0257,2022-08-28,10.0,Credit Card,2022-08
U0258,2022-05-08,20.0,PayPal,2022-05
U0258,2022-06-08,20.0,PayPal,2022-06
U0258,2022-07-08,20.0,PayPal,2022-07
U0259,2022-09-30,20.0,Credit Card,2022-09
U0259,2022-10-30,20.0,Credit Card,2022-10
U0259,2022-11-30,20.0,Credit Card,2022-11
U0259,2022-12-30,20.0,Credit Card,2022-12
U0259,2023-01-30,20.0,Credit Card,2023-01
U0259,2023-02-28,20.0,PayPal,2023-02
U0260,2022-03-15,10.0,Credit Card,2022-03
U0260,2022-04-15,10.0,PayPal,2022-04
U0260,2022-05-15,10.0,Credit Card,2022-05
U0260,2022-06-15,10.0,PayPal,2022-06
U0260,2022-07-15,10.0,Credit Card,2022-07
U0260,2022-08-15,10.0,Bank Transfer,2022-08
U0260,2022-09-15,10.0,Bank Transfer,2022-09
U0260,2022-10-15,10.0,Credit Card,2022-10
U0260,2022-11-15,10.0,Bank Transfer,2022-11
U0260,2022-12-15,10.0,Bank Transfer,2022-12
U0260,2023-01-15,10.0,Credit Card,2023-01
U0260,2023-02-15,10.0,PayPal,2023-02
U0261,2022-02-05,10.0,Credit Card,2022-02
U0261,2022-03-05,10.0,Credit Card,2022-03
U0261,2022-04-05,10.0,Credit Card,2022-04
U0261,2022-05-05,10.0,Credit Card,2022-05
U0261,2022-06-05,10.0,PayPal,2022-06
U0261,2022-07-05,10.0,PayPal,2022-07
U0261,2022-08-05,10.0,Credit Card,2022-08
U0261,2022-09-05,10.0,Bank Transfer,2022-09
U0261,2022-10-05,10.0,Credit Card,2022-10
U0261,2022-11-05,10.0,PayPal,2022-11
U0261,2022-12-05,10.0,Bank Transfer,2022-12
U0261,2023-01-05,10.0,Bank Transfer,2023-01
U0262,2022-03-15,20.0,Credit Card,2022-03
U0262,2022-04-15,20.0,Credit Card,2022-04
U0262,2022-05-15,20.0,Bank Transfer,2022-05
U0262,2022-06-15,20.0,Credit Card,2022-06
U0262,2022-07-15,20.0,Bank Transfer,2022-07
U0262,2022-08-15,20.0,Credit Card,2022-08
U0262,2022-09-15,20.0,PayPal,2022-09
U0262,2022-10-15,20.0,Credit Card,2022-10
U0262,2022-11-15,20.0,Bank Transfer,2022-11
U0262,2022-12-15,20.0,Bank Transfer,2022-12
U0262,2023-01-15,20.0,Bank Transfer,2023-01
U0262,2023-02-15,20.0,Credit Card,2023-02
U0263,2022-01-25,20.0,PayPal,2022-01
U0264,2022-05-02,20.0,Bank Transfer,2022-05
U0264,2022-06-02,20.0,Bank Transfer,2022-06
U0264,2022-07-02,20.0,Credit Card,2022-07
U0265,2022-06-30,30.0,Bank Transfer,2022-06
U0265,2022-07-30,30.0,PayPal,2022-07
U0265,2022-08-30,30.0,Credit Card,2022-08
U0265,2022-09-30,30.0,Credit Card,2022-09
U0265,2022-10-30,30.0,Credit Card,2022-10
U0265,2022-11-30,30.0,Credit Card,2022-11
U0266,2022-09-23,30.0,Credit Card,2022-09
U0266,2022-10-23,30.0,PayPal,2022-10
U0266,2022-11-23,30.0,Credit Card,2022-11
U0266,2022-12-23,30.0,Bank Transfer,2022-12
U0266,2023-01-23,30.0,PayPal,2023-01
U0266,2023-02-23,30.0,PayPal,2023-02
U0267,2022-02-13,30.0,Bank Transfer,2022-02
U0267,2022-03-13,30.0,Credit Card,2022-03
U0267,2022-04-13,30.0,Bank Transfer,2022-04
U0267,2022-05-13,30.0,Bank Transfer,2022-05
U0267,2022-06-13,30.0,Bank Transfer,2022-06
U0267,2022-07-13,30.0,Bank Transfer,2022-07
U0268,2022-12-01,30.0,Credit Card,2022-12
U0269,2022-07-07,30.0,PayPal,2022-07
U0269,2022-08-07,30.0,Credit Card,2022-08
U0269,2022-09-07,30.0,Bank Transfer,2022-09
U0270,2022-11-06,30.0,Credit Card,2022-11
U0270,2022-12-06,30.0,Credit Card,2022-12
U0270,2023-01-06,30.0,Credit Card,2023-01
U0270,2023-02-06,30.0,Bank Transfer,2023-02
U0270,2023-03-06,30.0,PayPal,2023-03
U0270,2023-04-06,30.0,Credit Card,2023-04
U0270,2023-05-06,30.0,Credit Card,2023-05
U0270,2023-06-06,30.0,Credit Card,2023-06
U0270,2023-07-06,30.0,PayPal,2023-07
U0270,2023-08-06,30.0,Credit Card,2023-08
U0270,2023-09-06,30.0,Credit Card,2023-09
U0270,2023-10-06,30.0,Credit Card,2023-10
U0271,2022-07-12,10.0,Bank Transfer,2022-07
U0271,2022-08-12,10.0,Bank Transfer,2022-08
U0271,2022-09-12,10.0,Bank Transfer,2022-09
U0272,2022-09-27,20.0,Credit Card,2022-09
U0272,2022-10-27,20.0,Credit Card,2022-10
U0272,2022-11-27,20.0,Credit Card,2022-11
U0272,2022-12-27,20.0,Bank Transfer,2022-12
U0272,2023-01-27,20.0,Bank Transfer,2023-01
U0272,2023-02-27,20.0,Credit Card,2023-02
U0273,2022-03-12,10.0,Credit Card,2022-03
U0274,2022-10-18,30.0,PayPal,2022-10
U0274,2022-11-18,30.0,Credit Card,2022-11
U0274,2022-12-18,30.0,Credit Card,2022-12
U0274,2023-01-18,30.0,Bank Transfer,2023-01
U0274,2023-02-18,30.0,PayPal,2023-02
U0274,2023-03-18,30.0,Bank Transfer,2023-03
U0274,2023-04-18,30.0,Bank Transfer,2023-04
U0274,2023-05-18,30.0,Bank Transfer,2023-05
U0274,2023-06-18,30.0,PayPal,2023-06
U0274,2023-07-18,30.0,Bank Transfer,2023-07
U0274,2023-08-18,30.0,PayPal,2023-08
U0274,2023-09-18,30.0,Credit Card,2023-09
U0275,2022-06-09,10.0,Credit Card,2022-06
U0275,2022-07-09,10.0,PayPal,2022-07
U0275,2022-08-09,10.0,Bank Transfer,2022-08
U0275,2022-09-09,10.0,PayPal,2022-09
U0275,2022-10-09,10.0,Bank Transfer,2022-10
U0275,2022-11-09,10.0,Credit Card,2022-11
U0276,2022-10-05,20.0,Credit Card,2022-10
U0276,2022-11-05,20.0,Bank Transfer,2022-11
U0276,2022-12-05,20.0,Credit Card,2022-12
U0276,2023-01-05,20.0,Bank Transfer,2023-01
U0276,2023-02-05,20.0,Bank Transfer,2023-02
U0276,2023-03-05,20.0,Bank Transfer,2023-03
U0276,2023-04-05,20.0,Credit Card,2023-04
U0276,2023-05-05,20.0,Credit Card,2023-05
U0276,2023-06-05,20.0,Bank Transfer,2023-06
U0276,2023-07-05,20.0,PayPal,2023-07
U0276,2023-08-05,20.0,PayPal,2023-08
U0276,2023-09-05,20.0,PayPal,2023-09
U0277,2022-12-06,30.0,PayPal,2022-12
U0277,2023-01-06,30.0,Bank Transfer,2023-01
U0277,2023-02-06,30.0,PayPal,2023-02
U0277,2023-03-06,30.0,PayPal,2023-03
U0277,2023-04-06,30.0,Credit Card,2023-04
U0277,2023-05-06,30.0,Credit Card,2023-05
U0277,2023-06-06,30.0,PayPal,2023-06
U0277,2023-07-06,30.0,PayPal,2023-07
U0277,2023-08-06,30.0,PayPal,2023-08
U0277,2023-09-06,30.0,PayPal,2023-09
U0277,2023-10-06,30.0,PayPal,2023-10
U0277,2023-11-06,30.0,Bank Transfer,2023-11
U0278,2022-09-03,30.0,PayPal,2022-09
U0278,2022-10-03,30.0,Credit Card,2022-10
U0278,2022-11-03,30.0,PayPal,2022-11
U0278,2022-12-03,30.0,PayPal,2022-12
U0278,2023-01-03,30.0,Credit Card,2023-01
U0278,2023-02-03,30.0,PayPal,2023-02
U0279,2022-07-31,10.0,PayPal,2022-07
U0279,2022-08-31,10.0,Bank Transfer,2022-08
U0279,2022-09-30,10.0,Credit Card,2022-09
U0279,2022-10-31,10.0,Credit Card,2022-10
U0279,2022-11-30,10.0,Bank Transfer,2022-11
U0279,2022-12-31,10.0,Credit Card,2022-12
U0279,2023-01-31,10.0,Bank Transfer,2023-01
U0279,2023-02-28,10.0,Credit Card,2023-02
U0279,2023-03-31,10.0,Credit Card,2023-03
U0279,2023-04-30,10.0,Credit Card,2023-04
U0279,2023-05-31,10.0,PayPal,2023-05
U0279,2023-06-30,10.0,Credit Card,2023-06
U0280,2022-04-23,10.0,Bank Transfer,2022-04
U0280,2022-05-23,10.0,Credit Card,2022-05
U0280,2022-06-23,10.0,PayPal,2022-06
U0280,2022-07-23,10.0,Credit Card,2022-07
U0280,2022-08-23,10.0,PayPal,2022-08
U0280,2022-09-23,10.0,Credit Card,2022-09
U0281,2022-12-14,10.0,Credit Card,2022-12
U0281,2023-01-14,10.0,Credit Card,2023-01
U0281,2023-02-14,10.0,PayPal,2023-02
U0282,2022-11-15,20.0,Credit Card,2022-11
U0282,2022-12-15,20.0,Credit Card,2022-12
U0282,2023-01-15,20.0,Credit Card,2023-01
U0283,2022-11-16,10.0,Bank Transfer,2022-11
U0283,2022-12-16,10.0,PayPal,2022-12
U0283,2023-01-16,10.0,Credit Card,2023-01
U0284,2022-12-21,30.0,PayPal,2022-12
U0284,2023-01-21,30.0,Credit Card,2023-01
U0284,2023-02-21,30.0,Bank Transfer,2023-02
U0284,2023-03-21,30.0,Credit Card,2023-03
U0284,2023-04-21,30.0,PayPal,2023-04
U0284,2023-05-21,30.0,PayPal,2023-05
U0285,2022-06-20,20.0,Bank Transfer,2022-06
U0285,2022-07-20,20.0,PayPal,2022-07
U0285,2022-08-20,20.0,Bank Transfer,2022-08
U0286,2022-10-21,10.0,Credit Card,2022-10
U0287,2022-08-21,20.0,Bank Transfer,2022-08
U0287,2022-09-21,20.0,Bank Transfer,2022-09
U0287,2022-10-21,20.0,Bank Transfer,2022-10
U0288,2022-06-09,30.0,PayPal,2022-06
